",appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price"
"14324,623940,1,0,44,2909.0,171,243,243,5.59"
"14325,624050,1,0,13,7.0,1,0,0,0.0"
"14326,624060,1,0,0,2.0,1,0,0,6.99"
"14327,624070,1,0,0,6.0,1,0,0,6.99"
"14328,624080,1,0,0,12.0,0,0,0,6.99"
"14329,624090,1,0,77,4399.0,2466,19379,23360,37.99"
"14330,624120,1,0,103,75.0,54,1178,1178,21.99"
"14331,624270,1,0,33,541.0,90,0,0,14.99"
"14332,624320,1,0,25,31.0,3,0,0,7.19"
"14333,624410,1,0,72,36.0,11,0,0,7.19"
"14334,624430,1,0,6,10.0,8,0,0,6.99"
"14335,624460,1,0,0,296.0,12,8,8,0.0"
"14336,624550,1,0,0,11.0,18,0,0,5.59"
"14337,624560,1,0,0,1.0,8,0,0,3.99"
"14338,624610,1,0,0,3.0,2,0,0,1.59"
"14339,624630,1,0,0,1.0,6,0,0,0.79"
"14340,624680,1,0,24,14.0,8,0,0,2.09"
"14341,624690,1,0,51,44.0,10,0,0,3.99"
"14342,624710,1,0,19,19.0,1,0,0,3.99"
"14343,624780,1,0,24,2.0,1,0,0,1.69"
"14344,624870,1,0,0,37.0,22,0,0,15.49"
"14345,624890,1,0,0,52.0,5,0,0,10.99"
"14346,624900,1,0,24,1.0,0,0,0,6.99"
"14347,624920,1,0,0,30.0,8,0,0,0.0"
"14348,624970,1,0,66,257.0,54,0,0,14.99"
"14349,624990,1,0,25,8.0,0,0,0,6.99"
"14350,625000,1,0,0,13.0,0,0,0,6.99"
"14351,625040,1,0,9,11.0,6,0,0,3.99"
"14352,625080,1,0,0,5.0,2,0,0,0.0"
"14353,625120,1,0,15,29.0,5,0,0,2.79"
"14354,625160,1,0,0,3.0,3,0,0,2.09"
"14355,625180,1,0,18,2.0,6,0,0,1.59"
"14356,625220,1,0,0,2.0,0,0,0,10.29"
"14357,625320,1,0,23,13.0,4,0,0,15.49"
"14358,625370,1,0,16,38.0,28,302,302,2.89"
"14359,625410,1,0,0,8.0,0,0,0,6.99"
"14360,625430,1,0,24,341.0,178,49,91,0.0"
"14361,625460,1,0,0,8.0,1,0,0,6.99"
"14362,625470,1,0,17,165.0,14,17,17,0.0"
"14363,625560,1,0,8,10.0,1,0,0,8.29"
"14364,625580,1,0,0,5.0,3,0,0,0.0"
"14365,625630,1,0,42,3.0,0,0,0,5.59"
"14366,625680,1,0,36,60.0,7,0,0,11.39"
"14367,625690,1,0,0,5.0,1,0,0,12.99"
"14368,625700,1,0,50,10.0,4,0,0,6.99"
"14369,625730,1,0,12,36.0,5,0,0,7.09"
"14370,625740,1,0,14,85.0,3,0,0,9.29"
"14371,625770,1,0,20,18.0,2,0,0,7.99"
"14372,625780,1,0,0,34.0,2,0,0,2.79"
"14373,625800,1,0,0,5.0,1,0,0,6.99"
"14374,625820,1,0,0,23.0,3,0,0,7.19"
"14375,625830,1,0,0,23.0,1,0,0,10.29"
"14376,625860,1,0,80,150.0,81,0,0,0.0"
"14377,625900,1,0,0,3.0,1,0,0,6.99"
"14378,625910,1,0,15,51.0,11,0,0,10.59"
"14379,625940,1,0,0,27.0,6,0,0,1.59"
"14380,625950,1,0,0,6.0,14,190,208,0.79"
"14381,625980,1,0,33,207.0,7,0,0,29.99"
"14382,625990,1,0,22,29.0,5,0,0,2.89"
"14383,626010,1,0,10,134.0,77,396,396,0.0"
"14384,626020,1,0,0,6.0,3,0,0,3.99"
"14385,626130,1,0,0,6.0,2,0,0,15.99"
"14386,626160,1,0,36,11.0,6,0,0,1.69"
"14387,626170,1,0,27,7.0,1,0,0,1.69"
"14388,626200,1,18,44,21.0,62,0,0,19.99"
"14389,626250,1,0,49,27.0,3,0,0,18.99"
"14390,626500,1,0,0,0.0,1,0,0,6.99"
"14391,626510,1,0,19,119.0,28,252,252,9.99"
"14392,626550,1,0,0,70.0,46,0,0,15.49"
"14393,626570,1,0,0,5.0,0,0,0,3.99"
"14394,626580,1,0,22,40.0,12,0,0,6.99"
"14395,626600,1,0,36,64.0,15,0,0,19.49"
"14396,626610,1,0,31,463.0,205,0,0,34.99"
"14397,626630,1,0,61,10.0,12,0,0,10.99"
"14398,626640,1,0,21,22.0,0,0,0,4.99"
"14399,626660,1,0,12,42.0,2,0,0,15.49"
"14400,626680,1,0,0,564.0,164,43,43,0.0"
"14401,626690,1,0,63,5654.0,2082,1413,1779,34.99"
"14402,626700,1,0,0,9.0,5,0,0,0.0"
"14403,626730,1,0,0,3.0,4,0,0,7.19"
"14404,626760,1,0,5,3.0,8,0,0,0.79"
"14405,626840,1,0,0,1.0,0,0,0,7.19"
"14406,627070,1,0,12,46.0,10,0,0,10.99"
"14407,627270,1,0,74,3673.0,938,103,163,39.99"
"14408,627410,1,0,0,21.0,2,0,0,1.59"
"14409,627420,1,0,38,5.0,2,0,0,7.19"
"14410,627450,1,0,23,30.0,45,0,0,29.99"
"14411,627460,1,0,7,8.0,8,0,0,4.79"
"14412,627530,1,0,3,9.0,0,0,0,0.0"
"14413,627570,1,0,0,7.0,1,0,0,9.99"
"14414,627620,1,0,12,59.0,64,24,24,5.19"
"14415,627670,1,0,20,33.0,2,0,0,5.59"
"14416,627690,1,0,129,2884.0,675,8508,3648,0.0"
"14417,627820,1,0,16,44.0,19,0,0,10.99"
"14418,627890,1,0,0,43.0,6,0,0,2.89"
"14419,627910,1,0,11,74.0,61,0,0,15.49"
"14420,627950,1,0,0,26.0,37,248,278,0.79"
"14421,628020,0,0,0,5.0,5,0,0,14.99"
"14422,628030,0,0,0,17.0,13,0,0,14.99"
"14423,628040,0,0,0,26.0,15,0,0,14.99"
"14424,628050,0,0,0,121.0,20,0,0,22.99"
"14425,628060,0,0,0,112.0,29,0,0,23.79"
"14426,628070,0,0,0,481.0,67,1336,1336,30.99"
"14427,628080,0,0,0,29.0,18,0,0,30.99"
"14428,628090,0,0,0,6.0,2,0,0,14.99"
"14429,628100,0,0,0,4.0,1,0,0,14.99"
"14430,628110,0,0,0,11.0,7,0,0,14.99"
"14431,628120,0,0,0,9.0,8,0,0,14.99"
"14432,628130,0,0,0,17.0,9,0,0,23.79"
"14433,628140,0,0,0,24.0,19,0,0,23.79"
"14434,628150,0,0,0,18.0,3,0,0,9.99"
"14435,628160,0,0,0,6.0,2,0,0,9.99"
"14436,628170,0,0,0,36.0,11,0,0,9.99"
"14437,628180,0,0,0,4.0,0,0,0,9.99"
"14438,628290,1,0,153,137.0,30,0,0,8.49"
"14439,628340,1,0,0,31.0,32,257,272,3.19"
"14440,628400,1,0,0,7.0,14,313,316,3.19"
"14441,628440,1,0,0,111.0,92,1,1,0.0"
"14442,628450,1,0,0,3.0,0,0,0,7.19"
"14443,628460,1,0,8,40.0,3,0,0,1.99"
"14444,628520,1,0,0,22.0,25,285,292,3.19"
"14445,628530,1,0,16,17.0,6,0,0,0.0"
"14446,628560,1,0,22,5.0,6,0,0,3.99"
"14447,628570,1,0,0,12.0,5,0,0,3.99"
"14448,628580,1,0,13,10.0,3,622,622,0.79"
"14449,628650,1,0,14,0.0,7,0,0,5.19"
"14450,628660,1,0,35,58.0,8,0,0,10.79"
"14451,628700,1,0,0,136.0,87,0,0,0.0"
"14452,628710,1,0,17,70.0,29,0,0,10.99"
"14453,628720,1,0,46,18.0,4,0,0,16.74"
"14454,628730,1,0,0,542.0,89,0,0,0.0"
"14455,628750,1,0,10,316.0,63,255,289,0.79"
"14456,628760,1,0,0,42.0,60,271,271,0.79"
"14457,628770,1,0,45,488.0,66,24,24,10.99"
"14458,628800,1,0,21,102.0,3,0,0,15.49"
"14459,628820,1,0,0,7.0,4,0,0,7.99"
"14460,628840,1,0,6,30.0,33,412,455,1.59"
"14461,628850,1,0,50,31.0,16,120,120,0.79"
"14462,628890,1,0,37,158.0,305,0,0,49.99"
"14463,628900,1,0,5,50.0,45,0,0,10.99"
"14464,628920,1,0,7,86.0,15,0,0,6.99"
"14465,628950,1,0,5,89.0,40,0,0,1.49"
"14466,628960,1,0,0,5.0,0,0,0,2.89"
"14467,629000,1,0,1,335.0,35,0,0,3.99"
"14468,629030,1,0,505,25.0,81,0,0,0.79"
"14469,629040,1,0,0,19.0,3,0,0,19.49"
"14470,629080,1,0,0,5.0,0,0,0,7.19"
"14471,629100,1,0,0,3.0,0,0,0,7.19"
"14472,629110,1,0,0,11.0,0,0,0,7.19"
"14473,629210,1,0,0,1.0,6,0,0,0.0"
"14474,629220,1,0,14,405.0,101,0,0,7.19"
"14475,629240,1,0,0,3.0,0,0,0,2.09"
"14476,629360,1,0,50,2.0,2,0,0,3.99"
"14477,629380,1,0,0,11.0,14,294,316,0.99"
"14478,629400,1,0,20,6.0,6,0,0,1.69"
"14479,629410,1,0,20,16.0,1,0,0,3.99"
"14480,629420,1,0,8,8.0,0,0,0,0.0"
"14481,629430,1,0,28,34.0,1,0,0,5.19"
"14482,629440,1,0,0,108.0,3,324,372,6.99"
"14483,629540,1,0,48,57.0,8,0,0,1.69"
"14484,629640,1,0,0,2.0,6,0,0,4.79"
"14485,629650,1,0,13,238.0,10,0,0,29.99"
"14486,629690,1,0,59,367.0,41,0,0,14.99"
"14487,629720,1,0,0,11.0,7,0,0,2.79"
"14488,629730,1,0,0,1325.0,204,12,12,15.49"
"14489,629770,1,0,6,223.0,33,0,0,5.79"
"14490,629780,1,0,0,8.0,2,0,0,7.19"
"14491,629810,1,0,0,5.0,3,0,0,6.19"
"14492,629840,1,0,3,401.0,124,0,0,4.79"
"14493,629860,1,0,35,24.0,3,0,0,23.99"
"14494,629910,1,0,3,826.0,384,2259,2259,23.79"
"14495,629960,1,0,6,180.0,59,0,0,1.59"
"14496,629970,1,0,0,8.0,1,0,0,7.19"
"14497,630020,1,0,11,26.0,8,0,0,5.19"
"14498,630030,1,0,45,168.0,42,0,0,15.49"
"14499,630050,1,0,22,19.0,7,0,0,4.79"
"14500,630060,1,0,888,430.0,18,0,0,1.99"
"14501,630070,1,0,9,13.0,3,0,0,2.89"
"14502,630080,1,0,11,11.0,1,0,0,5.19"
"14503,630100,1,0,0,5953.0,1904,1492,196,0.0"
"14504,630140,1,7,18,44.0,20,0,0,0.0"
"14505,630160,1,0,62,17.0,4,0,0,7.19"
"14506,630170,1,0,0,6.0,3,0,0,6.99"
"14507,630260,1,0,0,7.0,0,0,0,1.99"
"14508,630310,1,0,37,178.0,44,299,299,15.49"
"14509,630360,1,0,20,7.0,8,0,0,10.99"
"14510,630390,1,0,0,4.0,1,0,0,6.19"
"14511,630400,1,0,20,12.0,1,0,0,3.99"
"14512,630460,1,0,34,31.0,0,0,0,3.99"
"14513,630470,1,0,0,6.0,4,0,0,6.19"
"14514,630610,1,0,49,56.0,10,0,0,14.99"
"14515,630640,1,0,33,14.0,0,0,0,13.49"
"14516,630670,1,0,0,1.0,3,0,0,3.99"
"14517,630690,1,0,10,3.0,2,0,0,14.99"
"14518,630720,1,0,17,182.0,27,54,54,7.19"
"14519,630830,1,0,21,17.0,0,0,0,4.99"
"14520,630870,1,0,13,26.0,2,0,0,14.99"
"14521,631010,1,0,53,81.0,66,341,348,0.79"
"14522,631120,1,0,0,6.0,0,0,0,10.99"
"14523,631220,1,0,16,3.0,4,0,0,4.79"
"14524,631240,1,0,0,0.0,2,0,0,7.19"
"14525,631250,1,0,0,1.0,2,0,0,5.19"
"14526,631260,1,0,0,1.0,0,0,0,7.19"
"14527,631270,1,0,0,1.0,1,0,0,5.19"
"14528,631490,1,0,18,25.0,1,0,0,3.99"
"14529,631510,1,16,99,1217.0,211,125,146,24.99"
"14530,631530,1,0,0,25.0,22,433,438,3.19"
"14531,631540,1,0,11,67.0,81,0,0,10.99"
"14532,631570,1,0,25,76.0,4,0,0,11.39"
"14533,631660,1,0,29,72.0,27,0,0,0.0"
"14534,631770,1,0,63,25.0,2,0,0,1.99"
"14535,631830,1,0,184,34.0,17,0,0,0.79"
"14536,631900,1,0,37,156.0,6,0,0,22.99"
"14537,631910,1,0,0,3.0,4,0,0,0.79"
"14538,631920,1,0,26,17.0,8,0,0,6.99"
"14539,631950,1,0,0,0.0,1,0,0,3.99"
"14540,631980,1,0,9,111.0,15,38,38,10.99"
"14541,631990,1,0,26,19.0,7,0,0,7.19"
"14542,632000,1,0,10,268.0,51,0,0,1.99"
"14543,632020,1,0,21,52.0,17,0,0,7.19"
"14544,632040,1,0,0,7.0,0,0,0,3.99"
"14545,632050,1,0,8,8.0,10,0,0,2.99"
"14546,632070,1,0,14,430.0,101,283,283,6.99"
"14547,632080,1,0,6,7.0,0,0,0,0.0"
"14548,632100,1,0,40,18.0,9,0,0,10.29"
"14549,632110,1,0,49,7.0,3,0,0,9.99"
"14550,632170,1,0,9,22.0,8,0,0,11.39"
"14551,632200,1,0,5,2.0,5,0,0,0.79"
"14552,632240,1,0,0,1.0,0,0,0,5.79"
"14553,632250,1,0,24,11.0,2,0,0,10.99"
"14554,632290,1,0,11,15.0,6,0,0,3.99"
"14555,632300,1,0,0,568.0,280,43,43,13.99"
"14556,632350,1,0,50,2953.0,418,59,59,30.99"
"14557,632360,1,0,0,17902.0,975,1455,1323,14.99"
"14558,632380,1,0,46,2.0,2,0,0,10.99"
"14559,632510,1,0,0,51.0,12,0,0,3.99"
"14560,632640,1,0,38,56.0,19,0,0,5.19"
"14561,632710,1,0,0,28.0,2,0,0,26.99"
"14562,632800,1,0,18,61.0,8,0,0,27.79"
"14563,632820,1,0,0,9.0,1,0,0,6.19"
"14564,632830,1,0,0,7.0,1,0,0,6.19"
"14565,632840,1,0,0,14.0,8,0,0,10.99"
"14566,632880,1,0,7,22.0,0,84,84,1.69"
"14567,632900,1,0,10,29.0,5,0,0,10.99"
"14568,633060,1,0,19,498.0,143,0,0,7.19"
"14569,633110,1,0,0,224.0,112,478,478,7.19"
"14570,633130,1,0,26,233.0,149,129,147,4.99"
"14571,633230,1,0,48,1937.0,1574,417,696,39.99"
"14572,633300,1,0,0,3.0,1,0,0,39.99"
"14573,633320,1,0,0,16.0,11,0,0,0.0"
"14574,633350,1,0,1,11.0,11,213,215,0.79"
"14575,633360,1,0,10,764.0,215,0,0,15.49"
"14576,633370,1,18,222,221.0,34,0,0,3.19"
"14577,633430,1,0,0,3.0,0,0,0,3.99"
"14578,633440,1,0,51,19.0,17,0,0,10.99"
"14579,633460,1,0,67,3019.0,607,94,143,15.49"
"14580,633580,1,0,24,8.0,4,0,0,2.89"
"14581,633600,1,0,0,15.0,1,0,0,3.99"
"14582,633660,1,0,0,13.0,2,0,0,6.99"
"14583,633880,1,0,0,41.0,49,288,312,0.79"
"14584,633930,1,0,50,19.0,0,0,0,9.29"
"14585,633940,1,0,0,13.0,8,0,0,14.99"
"14586,633950,1,0,23,113.0,68,0,0,10.99"
"14587,633970,1,0,0,2.0,12,0,0,14.99"
"14588,634060,1,0,0,7.0,2,0,0,0.0"
"14589,634070,1,0,0,62.0,47,0,0,0.0"
"14590,634090,1,0,40,15.0,13,0,0,0.0"
"14591,634120,1,0,12,54.0,33,0,0,7.19"
"14592,634150,1,0,12,3.0,6,0,0,6.19"
"14593,634160,1,0,43,456.0,24,0,0,10.99"
"14594,634180,1,0,40,26.0,12,0,0,4.79"
"14595,634200,1,0,36,25.0,6,374,374,3.99"
"14596,634230,1,0,0,26.0,43,302,302,0.79"
"14597,634340,1,0,18,61.0,2,0,0,0.79"
"14598,634700,1,0,14,122.0,85,0,0,1.59"
"14599,635000,1,0,0,30.0,15,396,396,1.59"
"14600,635010,1,0,11,6.0,0,0,0,2.09"
"14601,635040,1,0,0,5.0,2,0,0,0.79"
"14602,635050,1,0,0,11.0,6,0,0,7.19"
"14603,635060,1,0,0,38.0,25,0,0,3.19"
"14604,635190,1,0,0,3.0,4,0,0,0.79"
"14605,635200,1,0,56,900.0,274,0,0,8.99"
"14606,635220,1,0,0,19.0,6,0,0,7.19"
"14607,635250,1,0,109,274.0,106,100,100,10.99"
"14608,635260,1,0,36,3048.0,374,608,608,9.9"
"14609,635270,1,0,0,1.0,1,0,0,6.99"
"14610,635310,1,0,13,125.0,21,0,0,3.99"
"14611,635320,1,0,21,1752.0,257,116,175,14.99"
"14612,635390,1,0,53,30.0,8,0,0,15.49"
"14613,635410,1,0,98,46.0,12,0,0,1.69"
"14614,635430,1,0,22,3.0,1,0,0,11.39"
"14615,635520,1,0,0,2.0,1,0,0,7.19"
"14616,635550,1,0,18,40.0,13,0,0,4.79"
"14617,635590,1,0,33,6.0,2,0,0,7.0"
"14618,635670,1,0,5,79.0,32,0,0,1.59"
"14619,635730,1,0,46,4562.0,702,135,200,1.59"
"14620,635790,1,0,28,15.0,0,0,0,11.39"
"14621,635830,1,0,53,3.0,3,0,0,4.79"
"14622,635850,1,0,36,53.0,0,0,0,2.79"
"14623,635880,1,0,0,86.0,45,209,210,0.79"
"14624,635900,1,0,11,26.0,12,0,0,2.09"
"14625,635930,1,0,0,3.0,0,0,0,6.99"
"14626,635940,1,0,27,329.0,4,0,0,27.79"
"14627,635980,1,0,0,6.0,0,0,0,3.99"
"14628,636010,1,0,0,5.0,2,0,0,6.19"
"14629,636020,1,0,0,2.0,1,0,0,6.19"
"14630,636030,1,0,0,7.0,4,0,0,6.19"
"14631,636040,1,0,0,1043.0,674,232,136,0.0"
"14632,636050,1,0,0,11.0,5,0,0,6.19"
"14633,636070,1,0,13,9.0,2,0,0,5.99"
"14634,636100,1,0,20,409.0,52,131,131,10.99"
"14635,636150,1,0,500,322.0,70,282,317,0.79"
"14636,636170,1,0,6,32.0,16,0,0,3.99"
"14637,636220,1,0,20,18.0,0,0,0,7.19"
"14638,636230,1,0,13,13.0,17,0,0,7.19"
"14639,636310,1,0,14,7.0,4,0,0,0.79"
"14640,636320,1,0,37,77.0,35,0,0,11.99"
"14641,636330,1,0,54,17.0,10,0,0,3.99"
"14642,636370,1,0,0,11.0,3,301,325,4.0"
"14643,636390,1,0,49,43.0,4,0,0,10.99"
"14644,636400,1,0,18,29.0,12,0,0,1.99"
"14645,636430,1,0,0,2.0,2,0,0,10.59"
"14646,636450,1,0,20,585.0,54,0,0,19.99"
"14647,636460,1,0,0,24.0,8,0,0,29.99"
"14648,636470,1,0,0,17.0,19,233,233,1.59"
"14649,636480,1,0,0,9119.0,569,2095,2773,10.99"
"14650,636490,1,0,0,17.0,17,0,0,3.99"
"14651,636520,1,0,0,47.0,20,0,0,1.99"
"14652,636560,1,0,0,26.0,23,0,0,0.0"
"14653,636570,1,0,52,170.0,49,0,0,49.99"
"14654,636580,1,0,0,26.0,14,0,0,0.0"
"14655,636590,1,0,0,4.0,3,0,0,6.99"
"14656,636620,1,0,0,18.0,2,0,0,7.19"
"14657,636690,1,0,0,84.0,53,0,0,14.99"
"14658,636700,1,0,0,8.0,5,0,0,0.79"
"14659,636720,1,0,0,20.0,8,0,0,15.49"
"14660,636740,1,0,18,5.0,1,0,0,5.99"
"14661,636910,1,0,13,8.0,0,0,0,7.19"
"14662,636930,1,0,0,45.0,10,0,0,0.0"
"14663,636950,1,0,0,14.0,2,0,0,6.99"
"14664,636960,1,0,32,73.0,14,0,0,2.09"
"14665,636970,1,0,0,155.0,30,0,0,22.99"
"14666,637040,1,16,0,5.0,9,0,0,2.79"
"14667,637060,1,0,20,43.0,18,0,0,6.99"
"14668,637070,1,0,0,2.0,2,0,0,1.69"
"14669,637090,1,0,128,8238.0,2953,1641,1653,34.99"
"14670,637100,1,0,48,2156.0,1045,0,0,34.99"
"14671,637120,1,0,20,16.0,2,0,0,3.99"
"14672,637330,1,0,0,1.0,1,0,0,2.79"
"14673,637410,1,0,0,53.0,26,0,0,1.69"
"14674,637640,1,12,0,3.0,2,0,0,1.59"
"14675,637650,1,16,97,13789.0,4046,851,701,34.99"
"14676,637670,1,7,37,936.0,518,244,244,29.99"
"14677,637850,1,0,21,3357.0,209,308,308,0.0"
"14678,637860,0,0,0,89.0,56,0,0,0.79"
"14679,637870,1,0,17,5.0,1,0,0,6.99"
"14680,637920,1,0,0,0.0,3,0,0,3.99"
"14681,637930,1,0,0,1.0,1,0,0,3.99"
"14682,637940,1,0,0,2.0,0,0,0,3.99"
"14683,637960,1,0,0,42.0,4,0,0,0.0"
"14684,638000,1,0,40,202.0,21,0,0,14.99"
"14685,638020,1,0,0,12.0,6,0,0,7.19"
"14686,638060,1,0,26,4.0,1,0,0,11.39"
"14687,638070,1,0,145,1344.0,856,274,303,7.99"
"14688,638110,1,0,15,433.0,60,11,14,0.0"
"14689,638160,1,0,42,285.0,106,0,0,14.99"
"14690,638200,1,0,0,93.0,13,0,0,6.99"
"14691,638240,1,0,0,0.0,3,0,0,7.19"
"14692,638260,1,0,0,1.0,1,0,0,7.19"
"14693,638470,1,0,23,6.0,0,0,0,7.19"
"14694,638650,1,0,54,333.0,89,0,0,15.99"
"14695,638680,1,0,7,49.0,22,273,273,0.79"
"14696,638690,1,0,0,12.0,14,285,295,4.99"
"14697,638720,1,0,7,12.0,5,0,0,5.19"
"14698,638780,1,0,10,4.0,0,0,0,3.99"
"14699,638830,1,0,0,4.0,2,0,0,10.99"
"14700,638900,1,0,0,5.0,0,0,0,10.99"
"14701,638920,1,0,0,17.0,18,0,0,0.0"
"14702,638930,1,0,0,54.0,6,0,0,29.99"
"14703,638970,1,18,55,9023.0,1343,1255,1586,14.99"
"14704,639130,1,0,10,228.0,26,0,0,11.39"
"14705,639170,1,0,30,1117.0,121,517,517,11.99"
"14706,639190,1,0,0,9.0,5,0,0,0.79"
"14707,639220,1,0,0,33.0,8,0,0,6.19"
"14708,639230,1,0,0,37.0,14,0,0,0.0"
"14709,639240,1,0,17,6.0,2,0,0,7.19"
"14710,639270,1,0,20,190.0,5,0,0,14.99"
"14711,639280,1,0,0,7.0,2,0,0,10.99"
"14712,639300,1,0,38,44.0,23,0,0,11.39"
"14713,639320,1,0,9,6.0,2,0,0,2.89"
"14714,639450,1,0,12,38.0,8,0,0,1.99"
"14715,639460,1,0,0,43.0,14,0,0,14.99"
"14716,639470,1,0,28,73.0,15,0,0,8.99"
"14717,639490,1,0,23,91.0,1,0,0,23.79"
"14718,639560,1,0,0,16.0,2,0,0,5.79"
"14719,639720,1,0,27,60.0,16,0,0,3.99"
"14720,639730,1,0,0,7.0,2,0,0,6.99"
"14721,639770,1,0,9,23.0,2,0,0,1.99"
"14722,639780,1,18,69,1449.0,67,143,143,1.69"
"14723,639790,1,18,69,7222.0,252,167,192,1.59"
"14724,639840,1,0,6,13.0,10,0,0,2.79"
"14725,639920,1,0,10,1.0,2,0,0,1.59"
"14726,639960,1,0,0,2.0,1,0,0,0.0"
"14727,640050,1,0,0,206.0,191,0,0,3.99"
"14728,640090,1,0,0,36.0,3,0,0,2.79"
"14729,640120,1,0,14,78.0,0,0,0,19.49"
"14730,640150,1,0,14,334.0,313,45,45,0.0"
"14731,640210,1,0,29,64.0,17,0,0,11.39"
"14732,640250,1,0,0,3.0,0,0,0,2.09"
"14733,640290,1,0,33,10.0,0,0,0,3.99"
"14734,640300,1,0,7,29.0,3,0,0,14.99"
"14735,640310,1,0,5394,45.0,78,0,0,1.59"
"14736,640340,1,0,0,34.0,4,0,0,9.29"
"14737,640380,1,0,22,204.0,9,21,32,0.79"
"14738,640430,1,0,40,56.0,26,0,0,6.99"
"14739,640590,1,0,50,196.0,41,0,0,24.99"
"14740,640600,1,0,4,0.0,3,0,0,6.99"
"14741,640690,1,0,0,9.0,2,0,0,11.39"
"14742,640760,1,12,37,25.0,4,0,0,15.49"
"14743,640800,1,0,0,92.0,27,0,0,7.19"
"14744,640820,1,0,67,6063.0,2426,1642,1751,34.99"
"14745,640850,1,0,45,84.0,35,0,0,7.19"
"14746,640880,1,0,34,31.0,3,0,0,11.99"
"14747,640890,1,0,20,21.0,2,0,0,2.09"
"14748,640970,1,0,30,80.0,25,0,0,0.79"
"14749,640990,1,0,29,104.0,14,0,0,18.99"
"14750,641050,1,0,0,2.0,0,0,0,9.99"
"14751,641080,1,0,0,412.0,346,1281,1281,20.99"
"14752,641590,1,0,0,2.0,1,0,0,6.99"
"14753,641780,1,0,0,315.0,113,0,0,15.49"
"14754,641860,1,0,0,23.0,3,0,0,0.0"
"14755,641870,1,0,0,1.0,2,0,0,5.99"
"14756,641910,1,0,10,21.0,23,0,0,7.19"
"14757,641950,1,0,0,15.0,7,0,0,7.19"
"14758,641960,1,0,0,443.0,58,157,157,14.99"
"14759,641980,1,0,24,53.0,8,0,0,3.99"
"14760,641990,1,0,58,5085.0,1167,674,950,19.99"
"14761,642000,1,0,10,27.0,12,0,0,0.0"
"14762,642070,1,0,0,10.0,13,0,0,2.09"
"14763,642090,1,0,32,384.0,21,0,0,11.39"
"14764,642170,1,0,9,25.0,5,0,0,5.79"
"14765,642190,1,0,0,15.0,0,0,0,4.99"
"14766,642390,1,0,0,233.0,153,0,0,0.0"
"14767,642520,1,0,678,58.0,38,0,0,0.79"
"14768,642560,1,0,9,349.0,26,0,0,0.79"
"14769,642570,1,0,0,0.0,1,0,0,0.79"
"14770,642580,1,0,72,58.0,18,6,6,7.19"
"14771,642600,1,0,21,13.0,0,0,0,6.99"
"14772,642610,1,0,26,99.0,4,0,0,10.29"
"14773,642650,1,0,30,42.0,2,0,0,4.99"
"14774,642660,1,0,0,1.0,1,0,0,7.19"
"14775,642680,1,0,0,0.0,2,0,0,5.19"
"14776,642700,1,0,0,5.0,7,0,0,7.99"
"14777,642730,1,0,24,25.0,1,0,0,6.99"
"14778,642770,1,0,0,78.0,5,0,0,14.99"
"14779,642830,1,0,34,30.0,10,0,0,10.29"
"14780,642840,1,0,0,5.0,0,0,0,0.0"
"14781,643200,1,0,0,48.0,14,0,0,1.69"
"14782,643260,1,0,134,13.0,1,0,0,5.79"
"14783,643270,1,0,48,4293.0,219,25,10,0.0"
"14784,643590,1,0,24,18.0,12,0,0,22.99"
"14785,643600,1,0,5000,43.0,121,0,0,0.79"
"14786,643610,1,0,36,36.0,9,0,0,14.99"
"14787,643620,1,0,30,70.0,18,0,0,10.99"
"14788,643700,1,0,40,32.0,10,0,0,3.99"
"14789,643810,1,0,0,194.0,34,0,0,6.99"
"14790,643820,1,0,34,90.0,47,0,0,7.19"
"14791,643830,1,0,0,52.0,5,0,0,6.99"
"14792,643870,1,0,4,306.0,26,0,0,0.0"
"14793,643880,1,0,10,412.0,28,762,762,9.99"
"14794,643900,1,0,15,42.0,5,0,0,6.99"
"14795,643950,1,0,20,4.0,7,0,0,15.49"
"14796,643960,1,0,53,99.0,22,0,0,3.99"
"14797,643970,1,0,0,9.0,5,0,0,7.19"
"14798,643980,1,0,26,143.0,65,6,6,0.0"
"14799,644010,1,0,0,19.0,8,0,0,7.19"
"14800,644080,1,0,10,67.0,13,82,82,6.99"
"14801,644090,1,0,0,18.0,7,0,0,0.79"
"14802,644100,1,0,34,235.0,95,277,281,1.49"
"14803,644110,1,0,7,7.0,6,0,0,6.19"
"14804,644120,1,0,0,7.0,4,0,0,0.79"
"14805,644160,1,0,0,30.0,17,0,0,3.99"
"14806,644200,1,0,8,154.0,32,0,0,3.99"
"14807,644290,1,0,37,456.0,335,23,23,15.49"
"14808,644330,1,0,22,1.0,1,0,0,1.69"
"14809,644370,1,0,11,24.0,2,0,0,1.69"
"14810,644380,1,0,33,13.0,10,0,0,2.36"
"14811,644390,1,0,76,201.0,33,0,0,10.99"
"14812,644400,1,0,0,3.0,0,0,0,5.19"
"14813,644420,1,0,0,28.0,7,0,0,7.19"
"14814,644480,1,0,18,142.0,58,0,0,10.29"
"14815,644530,1,0,0,9.0,7,0,0,1.59"
"14816,644540,1,0,0,262.0,51,244,244,0.0"
"14817,644550,1,0,5,230.0,25,0,0,2.79"
"14818,644560,1,0,114,21474.0,702,281,291,1.69"
"14819,644570,1,0,0,6922.0,648,221,202,1.59"
